timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 14:34:03.476;{E6AXIS: A1 -3.53165483, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;385.716309;6.74589062;15.3748312;-1.39620674;-58.8033829;25.2088757;295;296;295;296;296;296;-2.11778259;-0.0123420442;0.103224374;0.0381481349;1.29576504;0.789666474;-0.883178890;0.0;0.0;0.0;0.000280047447;0.000633922522;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:03.595;{E6AXIS: A1 -3.40971947, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;335.943542;0.817683756;11.3640041;-1.80342960;-55.1718559;25.1279449;295;296;295;296;296;296;-3.37947607;-0.00392701384;0.115005419;0.0406913459;1.17369103;0.794752896;-0.904235840;-0.000915555924;0.000650696282;0.0;0.0;0.000634211057;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:03.725;{E6AXIS: A1 -3.27096510, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;278.661926;4.19062614;15.3748264;-1.33802593;-59.0370827;24.2782173;295;296;295;296;296;296;-2.76742291;-0.0196350701;0.0925653353;0.0381481349;1.27923429;0.778221965;-0.901489139;0.0;-0.000975748349;0.000270916818;0.0;0.00158495060;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:03.850;{E6AXIS: A1 -3.13641572, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;433.256409;0.817682445;20.5316048;-1.33812439;-54.0001;25.3302631;295;296;295;296;296;296;-2.41904068;-0.00617102208;0.0751742721;0.0445061587;1.15716016;0.803654075;-0.894165;-0.000915555924;0.000325052097;0.0;0.0;0.0;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:03.984;{E6AXIS: A1 -2.99766159, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;438.827148;6.33704;7.44867659;-1.45470190;-58.6268;24.9256287;295;296;295;296;296;296;-3.34749889;0.0347821228;0.0465631671;0.0305185094;1.27414787;0.794752896;-0.906371951;0.000305277907;-0.000650696282;0.000270916818;0.0;0.000951028080;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:04.108;{E6AXIS: A1 -2.86731672, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;321.976746;-0.102209851;8.11714840;-1.97860682;-55.7569122;24.9256325;295;296;295;296;296;296;-3.53038573;0.0173910614;0.110517398;0.0508641824;1.16733301;0.793481231;-0.912475526;0.0;0.000325348141;0.000270916818;0.000839632703;0.000316817;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:04.234;{E6AXIS: A1 -2.73697186, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;345.750061;5.92819738;14.6108646;-1.45497215;-57.4634781;25.0065613;295;296;295;296;296;296;-3.15451431;-0.0218790788;0.0594662167;0.0343333222;1.28304899;0.787123203;-0.886840820;0.000305277907;0.000325052097;0.0;0.0;0.000316817;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:04.357;{E6AXIS: A1 -2.60662699, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;412.829407;0.919892609;16.0433;-0.756626546;-56.3577309;25.0874863;295;296;295;296;296;296;-2.97050571;-0.0179520641;0.0880773216;0.0356049277;1.19149351;0.779493630;-0.913085818;-0.000610278;0.000975748349;0.0;0.000839887478;0.000316817;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:04.482;{E6AXIS: A1 -2.47628212, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;327.549042;1.32873356;10.4090490;-1.80433893;-58.1207924;25.1279469;295;296;295;296;296;296;-3.40920901;-0.0134640485;0.0746132657;0.0203456730;1.28050578;0.766777575;-0.895690799;0.0;-0.000325348141;0.000270916818;-0.000839887478;-0.00126784504;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:04.618;{E6AXIS: A1 -2.33332324, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;337.206787;-1.83978570;7.73516464;-1.10592055;-58.1835327;24.2782192;295;296;295;296;296;296;-3.27512956;-0.0252450909;0.0723692626;0.0317901149;1.21692562;0.783308387;-0.893554688;0.000610278;0.000650400238;0.0;0.00111968012;0.000317105529;0.0;100;49;#T1;#P_FREE
