timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 15:16:25.772;{E6AXIS: A1 0.622869313, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-308.372040;0.102146499;12.2159653;5.41025114;-0.409978896;-1.37539053;296;296;296;296;296;296;2.30291319;-0.00504901819;0.0583442114;-0.111901201;0.0305185094;-0.0267036967;-0.000610555522;0.0;-0.000650696282;0.000270916818;0.0;0.0;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:25.877;{E6AXIS: A1 0.623345375, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-144.456757;-0.715019882;11.3569736;4.36310577;-0.878526211;-0.647278726;296;296;296;296;296;296;-0.0807842910;-0.0207570754;0.0605882145;-0.100456759;0.00635802280;-0.0915555283;-0.0469969437;0.0;0.0;-0.000541587127;0.0;0.000317105529;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:25.965;{E6AXIS: A1 0.628718495, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;373.654327;0.817162454;10.6888781;4.07223225;-0.292842031;-0.566394;296;296;296;296;296;296;-4.88183928;0.0100980364;0.0706862509;-0.129703671;0.0190740675;0.0241604857;-0.107421942;0.0;0.000325052097;0.0;0.0;-0.00158495060;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.047;{E6AXIS: A1 0.644279957, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;546.332153;0.102146566;13.9336777;3.54865956;-1.93275762;-0.242748067;296;296;296;296;296;296;-4.03697062;0.00729302643;0.0549781956;-0.0851975083;-0.00381481368;-0.0203456730;-0.290527225;0.000610278;0.0;-0.000270670309;-0.000279792614;-0.000316817;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.135;{E6AXIS: A1 0.675683558, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;533.983948;-2.96221328;12.5021048;4.30493116;-0.995663047;-0.283214182;296;296;296;296;296;296;-3.89896417;-0.0145860529;0.0667592362;-0.0940987393;0.0101728365;-0.0483209714;-0.531921387;0.000610278;-0.000975452305;0.000541587127;0.000839887478;-0.00126813364;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.220;{E6AXIS: A1 0.731636405, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;567.346375;2.14528060;18.1327877;3.37413526;-0.527115762;-0.202300757;296;296;296;296;296;296;-4.58563042;0.0319771133;0.0628322214;-0.119530827;0.0101728365;-0.00381481368;-0.792236090;0.000610278;-0.000650400238;-0.000812503917;0.000559840060;-0.00285308412;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.308;{E6AXIS: A1 0.817479372, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;453.062286;-2.96285510;15.7468700;5.35207653;-0.468547255;-0.606912434;296;296;296;296;296;296;-4.13626766;-0.0117810424;0.0712472573;-0.0826543;0.0101728365;-0.0343333222;-1.09710693;0.0;0.000650400238;-0.00108317425;0.0;-0.000316817;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.395;{E6AXIS: A1 0.939609647, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;466.406128;1.02176082;8.68462753;6.16652250;-0.995663;-0.687844157;296;296;296;296;296;296;-3.45072341;0.000561002;0.0785402805;-0.0953703448;0.0241604857;-0.0546789952;-1.53961194;0.000610278;-0.00162614859;0.000270670309;0.00223961519;-0.000317105529;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.488;{E6AXIS: A1 1.11303365, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;522.189392;-1.53274655;12.2157869;4.71215439;-0.878526211;-0.121386103;296;296;295;296;296;296;-3.57358265;-0.00504901819;0.0628322214;-0.116987616;0.0101728365;-0.0737530664;-2.05535889;0.0;-0.000325348141;0.000270916818;-0.000839887478;-0.000316817;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.580;{E6AXIS: A1 1.34042013, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;534.345581;-9.50353718;14.8899288;5.06120300;-0.117136829;-0.283236355;296;296;295;296;296;296;-4.33991146;0.0168300606;0.0589052103;-0.104271576;-0.00762962736;-0.0813826919;-2.56835938;0.000610555813;0.00162614859;0.000270670309;-0.00251940778;-0.000316817;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.674;{E6AXIS: A1 1.62152600, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;506.813934;-0.613159716;12.2186365;4.42128038;-1.63991559;-0.930640221;296;296;295;296;296;296;-3.76432347;-0.0583442114;0.0880773216;-0.0699382499;0.0267036967;0.0114444410;-2.69775391;0.000610278;0.00227684481;0.000270670309;-0.00195956766;-0.000633922522;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.766;{E6AXIS: A1 1.91164863, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;469.414246;0.919769466;11.3604403;5.52660084;-0.761389375;-1.86129236;296;296;295;296;296;296;-3.35759711;-0.0168300606;0.0605882145;-0.104271576;-0.00254320912;-0.0572222061;-2.69287109;0.000610555813;0.0;-0.000541587127;-0.00167952024;-0.000633922522;0.0;100;1;#T1;#P_FREE
2025-11-27 15:16:26.861;{E6AXIS: A1 2.21438503, A2 -140.047440, A3 157.059128, A4 4.80218697, A5 -13.6895380, A6 0.725469768, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;478.461212;-3.57698345;9.83364773;5.64294958;-0.937094629;-0.0809262097;296;296;295;296;296;296;-3.76151848;0.00280501018;0.0448801629;-0.0991851538;0.00762962736;-0.0127160456;-2.70324683;-0.000305277907;0.000650400238;-0.000541587127;0.000559840060;0.000951028080;0.0;100;1;#T1;#P_FREE
